Date,Open,High,Low,Close,Adj Close,Volume
1972-06-14,120.699997,120.699997,120.699997,120.699997,120.699997,0
1972-06-15,120.500000,120.500000,120.500000,120.500000,120.500000,0
1972-06-16,120.400002,120.400002,120.400002,120.400002,120.400002,0
1972-06-18,null,null,null,null,null,null
1972-06-19,120.500000,120.500000,120.500000,120.500000,120.500000,0
1972-06-20,120.900002,120.900002,120.900002,120.900002,120.900002,0
1972-06-21,121.099998,121.099998,121.099998,121.099998,121.099998,0
1972-06-22,120.800003,120.800003,120.800003,120.800003,120.800003,0
1972-06-23,120.599998,120.599998,120.599998,120.599998,120.599998,0
1972-06-25,null,null,null,null,null,null
1972-06-26,123.400002,123.400002,123.400002,123.400002,123.400002,0
1972-06-27,123.500000,123.500000,123.500000,123.500000,123.500000,0
1972-06-28,123.000000,123.000000,123.000000,123.000000,123.000000,0
1972-06-29,122.800003,122.800003,122.800003,122.800003,122.800003,0
1972-06-30,118.800003,118.800003,118.800003,118.800003,118.800003,0
1972-07-02,null,null,null,null,null,null
1972-07-03,119.300003,119.300003,119.300003,119.300003,119.300003,0
1972-07-04,119.000000,119.000000,119.000000,119.000000,119.000000,0
1972-07-05,119.599998,119.599998,119.599998,119.599998,119.599998,0
1972-07-06,120.500000,120.500000,120.500000,120.500000,120.500000,0
1972-07-07,120.300003,120.300003,120.300003,120.300003,120.300003,0
1972-07-09,null,null,null,null,null,null
1972-07-10,120.000000,120.000000,120.000000,120.000000,120.000000,0
1972-07-11,119.599998,119.599998,119.599998,119.599998,119.599998,0
1972-07-12,119.199997,119.199997,119.199997,119.199997,119.199997,0
1972-07-13,118.900002,118.900002,118.900002,118.900002,118.900002,0
1972-07-14,119.199997,119.199997,119.199997,119.199997,119.199997,0
1972-07-16,null,null,null,null,null,null
1972-07-17,118.699997,118.699997,118.699997,118.699997,118.699997,0
1972-07-18,118.599998,118.599998,118.599998,118.599998,118.599998,0
1972-07-19,119.000000,119.000000,119.000000,119.000000,119.000000,0
1972-07-20,118.800003,118.800003,118.800003,118.800003,118.800003,0
1972-07-21,119.300003,119.300003,119.300003,119.300003,119.300003,0
1972-07-23,null,null,null,null,null,null
1972-07-24,120.199997,120.199997,120.199997,120.199997,120.199997,0
1972-07-25,120.199997,120.199997,120.199997,120.199997,120.199997,0
1972-07-26,120.300003,120.300003,120.300003,120.300003,120.300003,0
1972-07-27,120.099998,120.099998,120.099998,120.099998,120.099998,0
1972-07-28,120.199997,120.199997,120.199997,120.199997,120.199997,0
1972-07-30,null,null,null,null,null,null
1972-07-31,120.500000,120.500000,120.500000,120.500000,120.500000,0
1972-08-01,121.400002,121.400002,121.400002,121.400002,121.400002,0
1972-08-02,122.099998,122.099998,122.099998,122.099998,122.099998,0
1972-08-03,122.900002,122.900002,122.900002,122.900002,122.900002,0
1972-08-04,123.300003,123.300003,123.300003,123.300003,123.300003,0
1972-08-06,null,null,null,null,null,null
1972-08-07,123.300003,123.300003,123.300003,123.300003,123.300003,0
1972-08-08,123.300003,123.300003,123.300003,123.300003,123.300003,0
1972-08-09,123.199997,123.199997,123.199997,123.199997,123.199997,0
1972-08-10,123.400002,123.400002,123.400002,123.400002,123.400002,0
1972-08-11,124.199997,124.199997,124.199997,124.199997,124.199997,0
1972-08-13,null,null,null,null,null,null
1972-08-14,124.599998,124.599998,124.599998,124.599998,124.599998,0
1972-08-15,124.400002,124.400002,124.400002,124.400002,124.400002,0
1972-08-16,124.199997,124.199997,124.199997,124.199997,124.199997,0
1972-08-17,124.000000,124.000000,124.000000,124.000000,124.000000,0
1972-08-18,124.300003,124.300003,124.300003,124.300003,124.300003,0
1972-08-20,null,null,null,null,null,null
1972-08-21,124.199997,124.199997,124.199997,124.199997,124.199997,0
1972-08-22,124.699997,124.699997,124.699997,124.699997,124.699997,0
1972-08-23,124.699997,124.699997,124.699997,124.699997,124.699997,0
1972-08-24,124.199997,124.199997,124.199997,124.199997,124.199997,0
1972-08-25,123.500000,123.500000,123.500000,123.500000,123.500000,0
1972-08-27,null,null,null,null,null,null
1972-08-28,123.099998,123.099998,123.099998,123.099998,123.099998,0
1972-08-29,123.099998,123.099998,123.099998,123.099998,123.099998,0
1972-08-30,123.300003,123.300003,123.300003,123.300003,123.300003,0
1972-08-31,123.699997,123.699997,123.699997,123.699997,123.699997,0
1972-09-01,124.000000,124.000000,124.000000,124.000000,124.000000,0
1972-09-03,null,null,null,null,null,null
1972-09-04,123.900002,123.900002,123.900002,123.900002,123.900002,0
1972-09-05,123.599998,123.599998,123.599998,123.599998,123.599998,0
1972-09-06,123.099998,123.099998,123.099998,123.099998,123.099998,0
1972-09-07,123.000000,123.000000,123.000000,123.000000,123.000000,0
1972-09-08,122.699997,122.699997,122.699997,122.699997,122.699997,0
1972-09-10,null,null,null,null,null,null
1972-09-11,121.900002,121.900002,121.900002,121.900002,121.900002,0
1972-09-12,121.099998,121.099998,121.099998,121.099998,121.099998,0
1972-09-13,121.400002,121.400002,121.400002,121.400002,121.400002,0
1972-09-14,121.300003,121.300003,121.300003,121.300003,121.300003,0
1972-09-15,121.300003,121.300003,121.300003,121.300003,121.300003,0
1972-09-17,null,null,null,null,null,null
1972-09-18,120.800003,120.800003,120.800003,120.800003,120.800003,0
1972-09-19,120.500000,120.500000,120.500000,120.500000,120.500000,0
1972-09-20,120.500000,120.500000,120.500000,120.500000,120.500000,0
1972-09-21,120.300003,120.300003,120.300003,120.300003,120.300003,0
1972-09-22,120.099998,120.099998,120.099998,120.099998,120.099998,0
1972-09-24,null,null,null,null,null,null
1972-09-25,120.099998,120.099998,120.099998,120.099998,120.099998,0
1972-09-26,120.099998,120.099998,120.099998,120.099998,120.099998,0
1972-09-27,121.000000,121.000000,121.000000,121.000000,121.000000,0
1972-09-28,121.300003,121.300003,121.300003,121.300003,121.300003,0
1972-09-29,121.599998,121.599998,121.599998,121.599998,121.599998,0
1972-10-01,null,null,null,null,null,null
1972-10-02,121.500000,121.500000,121.500000,121.500000,121.500000,0
1972-10-03,122.500000,122.500000,122.500000,122.500000,122.500000,0
1972-10-04,121.800003,121.800003,121.800003,121.800003,121.800003,0
1972-10-05,121.900002,121.900002,121.900002,121.900002,121.900002,0
1972-10-06,121.400002,121.400002,121.400002,121.400002,121.400002,0
1972-10-08,null,null,null,null,null,null
1972-10-09,121.300003,121.300003,121.300003,121.300003,121.300003,0
1972-10-10,121.500000,121.500000,121.500000,121.500000,121.500000,0
1972-10-11,121.599998,121.599998,121.599998,121.599998,121.599998,0
1972-10-12,120.699997,120.699997,120.699997,120.699997,120.699997,0
1972-10-13,120.099998,120.099998,120.099998,120.099998,120.099998,0
1972-10-15,null,null,null,null,null,null
1972-10-16,119.099998,119.099998,119.099998,119.099998,119.099998,0
1972-10-17,119.400002,119.400002,119.400002,119.400002,119.400002,0
1972-10-18,120.000000,120.000000,120.000000,120.000000,120.000000,0
1972-10-19,119.900002,119.900002,119.900002,119.900002,119.900002,0
1972-10-20,120.500000,120.500000,120.500000,120.500000,120.500000,0
1972-10-22,null,null,null,null,null,null
1972-10-23,121.500000,121.500000,121.500000,121.500000,121.500000,0
1972-10-24,121.599998,121.599998,121.599998,121.599998,121.599998,0
1972-10-25,121.500000,121.500000,121.500000,121.500000,121.500000,0
1972-10-26,121.800003,121.800003,121.800003,121.800003,121.800003,0
1972-10-27,121.599998,121.599998,121.599998,121.599998,121.599998,0
1972-10-29,null,null,null,null,null,null
1972-10-30,121.500000,121.500000,121.500000,121.500000,121.500000,0
1972-10-31,122.400002,122.400002,122.400002,122.400002,122.400002,0
1972-11-01,123.300003,123.300003,123.300003,123.300003,123.300003,0
1972-11-02,123.800003,123.800003,123.800003,123.800003,123.800003,0
1972-11-03,124.400002,124.400002,124.400002,124.400002,124.400002,0
1972-11-05,null,null,null,null,null,null
1972-11-06,124.500000,124.500000,124.500000,124.500000,124.500000,0
1972-11-07,124.699997,124.699997,124.699997,124.699997,124.699997,0
1972-11-08,124.199997,124.199997,124.199997,124.199997,124.199997,0
1972-11-09,124.199997,124.199997,124.199997,124.199997,124.199997,0
1972-11-10,124.599998,124.599998,124.599998,124.599998,124.599998,0
1972-11-12,null,null,null,null,null,null
1972-11-13,124.900002,124.900002,124.900002,124.900002,124.900002,0
1972-11-14,125.900002,125.900002,125.900002,125.900002,125.900002,0
1972-11-15,125.699997,125.699997,125.699997,125.699997,125.699997,0
1972-11-16,126.400002,126.400002,126.400002,126.400002,126.400002,0
1972-11-17,126.400002,126.400002,126.400002,126.400002,126.400002,0
1972-11-19,null,null,null,null,null,null
1972-11-20,126.500000,126.500000,126.500000,126.500000,126.500000,0
1972-11-21,127.000000,127.000000,127.000000,127.000000,127.000000,0
1972-11-22,127.699997,127.699997,127.699997,127.699997,127.699997,0
1972-11-23,127.699997,127.699997,127.699997,127.699997,127.699997,0
1972-11-24,128.000000,128.000000,128.000000,128.000000,128.000000,0
1972-11-26,null,null,null,null,null,null
1972-11-27,128.000000,128.000000,128.000000,128.000000,128.000000,0
1972-11-28,128.000000,128.000000,128.000000,128.000000,128.000000,0
1972-11-29,128.199997,128.199997,128.199997,128.199997,128.199997,0
1972-11-30,128.600006,128.600006,128.600006,128.600006,128.600006,0
1972-12-01,129.000000,129.000000,129.000000,129.000000,129.000000,0
1972-12-03,null,null,null,null,null,null
1972-12-04,129.199997,129.199997,129.199997,129.199997,129.199997,0
1972-12-05,129.100006,129.100006,129.100006,129.100006,129.100006,0
1972-12-06,129.500000,129.500000,129.500000,129.500000,129.500000,0
1972-12-07,129.699997,129.699997,129.699997,129.699997,129.699997,0
1972-12-08,130.000000,130.000000,130.000000,130.000000,130.000000,0
1972-12-10,null,null,null,null,null,null
1972-12-11,130.199997,130.199997,130.199997,130.199997,130.199997,0
1972-12-12,129.800003,129.800003,129.800003,129.800003,129.800003,0
1972-12-13,129.600006,129.600006,129.600006,129.600006,129.600006,0
1972-12-14,129.399994,129.399994,129.399994,129.399994,129.399994,0
1972-12-15,129.399994,129.399994,129.399994,129.399994,129.399994,0
1972-12-17,null,null,null,null,null,null
1972-12-18,128.399994,128.399994,128.399994,128.399994,128.399994,0
1972-12-19,128.000000,128.000000,128.000000,128.000000,128.000000,0
1972-12-20,127.900002,127.900002,127.900002,127.900002,127.900002,0
1972-12-21,127.400002,127.400002,127.400002,127.400002,127.400002,0
1972-12-22,128.199997,128.199997,128.199997,128.199997,128.199997,0
1972-12-24,null,null,null,null,null,null
1972-12-25,null,null,null,null,null,null
1972-12-26,128.800003,128.800003,128.800003,128.800003,128.800003,0
1972-12-27,129.100006,129.100006,129.100006,129.100006,129.100006,0
1972-12-28,129.600006,129.600006,129.600006,129.600006,129.600006,0
1972-12-29,130.699997,130.699997,130.699997,130.699997,130.699997,0
1972-12-31,null,null,null,null,null,null
1973-01-01,null,null,null,null,null,null
1973-01-02,133.000000,133.000000,133.000000,133.000000,133.000000,0
1973-01-03,133.399994,133.399994,133.399994,133.399994,133.399994,0
1973-01-04,133.899994,133.899994,133.899994,133.899994,133.899994,0
1973-01-05,134.199997,134.199997,134.199997,134.199997,134.199997,0
1973-01-07,null,null,null,null,null,null
1973-01-08,134.399994,134.399994,134.399994,134.399994,134.399994,0
1973-01-09,134.399994,134.399994,134.399994,134.399994,134.399994,0
1973-01-10,134.300003,134.300003,134.300003,134.300003,134.300003,0
1973-01-11,134.800003,134.800003,134.800003,134.800003,134.800003,0
1973-01-12,134.199997,134.199997,134.199997,134.199997,134.199997,0
1973-01-14,null,null,null,null,null,null
1973-01-15,133.600006,133.600006,133.600006,133.600006,133.600006,0
1973-01-16,133.199997,133.199997,133.199997,133.199997,133.199997,0
1973-01-17,133.699997,133.699997,133.699997,133.699997,133.699997,0
1973-01-18,133.699997,133.699997,133.699997,133.699997,133.699997,0
1973-01-19,133.600006,133.600006,133.600006,133.600006,133.600006,0
1973-01-21,null,null,null,null,null,null
1973-01-22,133.100006,133.100006,133.100006,133.100006,133.100006,0
1973-01-23,133.300003,133.300003,133.300003,133.300003,133.300003,0
1973-01-24,132.699997,132.699997,132.699997,132.699997,132.699997,0
1973-01-25,132.399994,132.399994,132.399994,132.399994,132.399994,0
1973-01-26,131.800003,131.800003,131.800003,131.800003,131.800003,0
1973-01-28,null,null,null,null,null,null
1973-01-29,131.399994,131.399994,131.399994,131.399994,131.399994,0
1973-01-30,131.300003,131.300003,131.300003,131.300003,131.300003,0
1973-01-31,130.800003,130.800003,130.800003,130.800003,130.800003,0
1973-02-01,129.600006,129.600006,129.600006,129.600006,129.600006,0
1973-02-02,128.600006,128.600006,128.600006,128.600006,128.600006,0
1973-02-04,null,null,null,null,null,null
1973-02-05,128.399994,128.399994,128.399994,128.399994,128.399994,0
1973-02-06,128.500000,128.500000,128.500000,128.500000,128.500000,0
1973-02-07,127.400002,127.400002,127.400002,127.400002,127.400002,0
1973-02-08,127.400002,127.400002,127.400002,127.400002,127.400002,0
1973-02-09,128.399994,128.399994,128.399994,128.399994,128.399994,0
1973-02-11,null,null,null,null,null,null
1973-02-12,130.000000,130.000000,130.000000,130.000000,130.000000,0
1973-02-13,133.100006,133.100006,133.100006,133.100006,133.100006,0
1973-02-14,131.899994,131.899994,131.899994,131.899994,131.899994,0
1973-02-15,131.800003,131.800003,131.800003,131.800003,131.800003,0
1973-02-16,133.399994,133.399994,133.399994,133.399994,133.399994,0
1973-02-18,null,null,null,null,null,null
1973-02-19,133.300003,133.300003,133.300003,133.300003,133.300003,0
1973-02-20,134.000000,134.000000,134.000000,134.000000,134.000000,0
1973-02-21,134.000000,134.000000,134.000000,134.000000,134.000000,0
1973-02-22,133.399994,133.399994,133.399994,133.399994,133.399994,0
1973-02-23,132.899994,132.899994,132.899994,132.899994,132.899994,0
1973-02-25,null,null,null,null,null,null
1973-02-26,132.000000,132.000000,132.000000,132.000000,132.000000,0
1973-02-27,131.300003,131.300003,131.300003,131.300003,131.300003,0
1973-02-28,131.500000,131.500000,131.500000,131.500000,131.500000,0
1973-03-01,131.500000,131.500000,131.500000,131.500000,131.500000,0
1973-03-02,132.000000,132.000000,132.000000,132.000000,132.000000,0
1973-03-04,null,null,null,null,null,null
1973-03-05,131.600006,131.600006,131.600006,131.600006,131.600006,0
1973-03-06,133.100006,133.100006,133.100006,133.100006,133.100006,0
1973-03-07,133.399994,133.399994,133.399994,133.399994,133.399994,0
1973-03-08,133.600006,133.600006,133.600006,133.600006,133.600006,0
1973-03-09,133.300003,133.300003,133.300003,133.300003,133.300003,0
1973-03-11,null,null,null,null,null,null
1973-03-12,133.399994,133.399994,133.399994,133.399994,133.399994,0
1973-03-13,134.000000,134.000000,134.000000,134.000000,134.000000,0
1973-03-14,134.600006,134.600006,134.600006,134.600006,134.600006,0
1973-03-15,134.199997,134.199997,134.199997,134.199997,134.199997,0
1973-03-16,133.800003,133.800003,133.800003,133.800003,133.800003,0
1973-03-18,null,null,null,null,null,null
1973-03-19,132.199997,132.199997,132.199997,132.199997,132.199997,0
1973-03-20,131.899994,131.899994,131.899994,131.899994,131.899994,0
1973-03-21,130.899994,130.899994,130.899994,130.899994,130.899994,0
1973-03-22,129.899994,129.899994,129.899994,129.899994,129.899994,0
1973-03-23,129.699997,129.699997,129.699997,129.699997,129.699997,0
1973-03-25,null,null,null,null,null,null
1973-03-26,130.100006,130.100006,130.100006,130.100006,130.100006,0
1973-03-27,131.199997,131.199997,131.199997,131.199997,131.199997,0
1973-03-28,131.300003,131.300003,131.300003,131.300003,131.300003,0
1973-03-29,132.100006,132.100006,132.100006,132.100006,132.100006,0
1973-03-30,131.500000,131.500000,131.500000,131.500000,131.500000,0
1973-04-01,null,null,null,null,null,null
1973-04-02,130.399994,130.399994,130.399994,130.399994,130.399994,0
1973-04-03,129.500000,129.500000,129.500000,129.500000,129.500000,0
1973-04-04,129.100006,129.100006,129.100006,129.100006,129.100006,0
1973-04-05,128.600006,128.600006,128.600006,128.600006,128.600006,0
1973-04-06,129.100006,129.100006,129.100006,129.100006,129.100006,0
1973-04-08,null,null,null,null,null,null
1973-04-09,129.500000,129.500000,129.500000,129.500000,129.500000,0
1973-04-10,130.000000,130.000000,130.000000,130.000000,130.000000,0
1973-04-11,130.399994,130.399994,130.399994,130.399994,130.399994,0
1973-04-12,130.000000,130.000000,130.000000,130.000000,130.000000,0
1973-04-13,129.399994,129.399994,129.399994,129.399994,129.399994,0
1973-04-15,null,null,null,null,null,null
1973-04-16,128.800003,128.800003,128.800003,128.800003,128.800003,0
1973-04-17,128.100006,128.100006,128.100006,128.100006,128.100006,0
1973-04-18,128.600006,128.600006,128.600006,128.600006,128.600006,0
1973-04-19,129.000000,129.000000,129.000000,129.000000,129.000000,0
1973-04-20,129.000000,129.000000,129.000000,129.000000,129.000000,0
1973-04-22,null,null,null,null,null,null
1973-04-23,128.000000,128.000000,128.000000,128.000000,128.000000,0
1973-04-24,127.099998,127.099998,127.099998,127.099998,127.099998,0
1973-04-25,125.500000,125.500000,125.500000,125.500000,125.500000,0
1973-04-26,126.000000,126.000000,126.000000,126.000000,126.000000,0
1973-04-27,125.000000,125.000000,125.000000,125.000000,125.000000,0
1973-04-29,null,null,null,null,null,null
1973-04-30,124.599998,124.599998,124.599998,124.599998,124.599998,0
1973-05-01,124.800003,124.800003,124.800003,124.800003,124.800003,0
1973-05-02,125.800003,125.800003,125.800003,125.800003,125.800003,0
1973-05-03,126.599998,126.599998,126.599998,126.599998,126.599998,0
1973-05-04,127.300003,127.300003,127.300003,127.300003,127.300003,0
1973-05-06,null,null,null,null,null,null
1973-05-07,126.800003,126.800003,126.800003,126.800003,126.800003,0
1973-05-08,126.900002,126.900002,126.900002,126.900002,126.900002,0
1973-05-09,126.300003,126.300003,126.300003,126.300003,126.300003,0
1973-05-10,125.800003,125.800003,125.800003,125.800003,125.800003,0
1973-05-11,124.900002,124.900002,124.900002,124.900002,124.900002,0
1973-05-13,null,null,null,null,null,null
1973-05-14,123.699997,123.699997,123.699997,123.699997,123.699997,0
1973-05-15,124.400002,124.400002,124.400002,124.400002,124.400002,0
1973-05-16,124.800003,124.800003,124.800003,124.800003,124.800003,0
1973-05-17,124.400002,124.400002,124.400002,124.400002,124.400002,0
1973-05-18,123.500000,123.500000,123.500000,123.500000,123.500000,0
1973-05-20,null,null,null,null,null,null
1973-05-21,122.500000,122.500000,122.500000,122.500000,122.500000,0
1973-05-22,122.699997,122.699997,122.699997,122.699997,122.699997,0
1973-05-23,123.000000,123.000000,123.000000,123.000000,123.000000,0
1973-05-24,125.000000,125.000000,125.000000,125.000000,125.000000,0
1973-05-25,125.900002,125.900002,125.900002,125.900002,125.900002,0
1973-05-27,null,null,null,null,null,null
1973-05-28,126.000000,126.000000,126.000000,126.000000,126.000000,0
1973-05-29,125.699997,125.699997,125.699997,125.699997,125.699997,0
1973-05-30,124.699997,124.699997,124.699997,124.699997,124.699997,0
1973-05-31,124.099998,124.099998,124.099998,124.099998,124.099998,0
1973-06-01,123.900002,123.900002,123.900002,123.900002,123.900002,0
